	doc_id	sent_id	sent	subj	subj_begin	subj_end	subj_tag	rel	obj	obj_begin	obj_end	obj_tag
2377	46782599	2214	The manor was built from 1493 to 1528 for Pierre Jarry , a member of the Court of Audit under King René of Anjou .	Pierre Jarry	42	54	PERSON	P54	Court of Audit	73	87	ORGANIZATION
2378	46782599	2214	The manor was built from 1493 to 1528 for Pierre Jarry , a member of the Court of Audit under King René of Anjou .	Court of Audit	73	87	ORGANIZATION	P131	Anjou	107	112	LOCATION
2379	24106875	2215	Kuničky is a village and municipality -LRB- obec -RRB- in Blansko District in the South Moravian Region of the Czech Republic .	Blansko District	58	74	LOCATION	P47, P150	Czech Republic	111	125	LOCATION
2380	24106875	2215	Kuničky is a village and municipality -LRB- obec -RRB- in Blansko District in the South Moravian Region of the Czech Republic .	South Moravian Region	82	103	LOCATION	P47	Czech Republic	111	125	LOCATION
2381	24106875	2216	The municipality covers an area of 4.27 square kilometres -LRB- 1.65 sq mi -RRB- , and has a population of 261 -LRB- as at 3 July 2006 -RRB- . Kuničky lies approximately 8 kilometres -LRB- 5 mi -RRB- north of Blansko , 27 km -LRB- 17 mi -RRB- north of Brno , and 179 km -LRB- 111 mi -RRB- south-east of Prague .	Blansko	209	216	LOCATION	P47	Brno	252	256	LOCATION
2382	24106875	2216	The municipality covers an area of 4.27 square kilometres -LRB- 1.65 sq mi -RRB- , and has a population of 261 -LRB- as at 3 July 2006 -RRB- . Kuničky lies approximately 8 kilometres -LRB- 5 mi -RRB- north of Blansko , 27 km -LRB- 17 mi -RRB- north of Brno , and 179 km -LRB- 111 mi -RRB- south-east of Prague .	Brno	252	256	LOCATION	P1376	Prague	303	309	LOCATION
2383	29243559	2217	Tjama Tjivikua -LRB- born 1958 -RRB- has been the Rector of the Polytechnic of Namibia in Windhoek since its inception in 1995 .	Tjama Tjivikua	0	14	PERSON	P69	Windhoek	90	98	LOCATION
2384	36722046	2218	George Anson Hardin -LRB- August 17 , 1832 -- April 16 , 1901 -RRB- was an American lawyer and politician from New York .  He was born on August 17 , 1832 , in Winfield , Herkimer County , New York , the son of Col. Joseph Hardin .	Herkimer County	171	186	LOCATION	P47	New York	189	197	LOCATION
2385	35280687	2219	Leeks represented England at National League level in 1977 against Australasia , scoring ten points in the fifth Test at Mildenhall .	Australasia	67	78	LOCATION	P17	Mildenhall	121	131	LOCATION
2386	27435777	2220	Spiess Tuning is the common identity of Siegfried Spiess Motorenbau GmbH , a motor vehicle engine tuning company based in Ditzingen , Baden-Württemberg , Germany .	Ditzingen	122	131	LOCATION	P131	Germany	154	161	LOCATION
2387	22663259	2221	Note 4 : The team that John Raphael captained was not selected by the four Home Nations governing body , but had been organised by Oxford University and billed as the English Rugby Union team .	John Raphael	23	35	PERSON	P27, P54	Oxford University	131	148	ORGANIZATION
2388	3542740	2222	He attended Belleville High School in Belleville , Michigan .	Belleville	38	48	LOCATION	P131	Michigan	51	59	LOCATION
2389	3542740	2223	He missed the remainder of the season and underwent surgery to repair the injury .  In April 2004 , the Broncos stopped contract negotiations with Gold after drafting D. J. Williams in the first round of the 2004 NFL Draft .	D. J. Williams	167	181	PERSON	P54	NFL	213	216	ORGANIZATION
2390	22475456	2224	Nukuta Station -LRB- 温田駅 , Nukuta-eki ? -RRB-  is a railway station in Yasuoka , Shimoina , Nagano Prefecture , Japan .	Yasuoka	71	78	LOCATION	P131	Japan	112	117	LOCATION
2391	22475456	2224	Nukuta Station -LRB- 温田駅 , Nukuta-eki ? -RRB-  is a railway station in Yasuoka , Shimoina , Nagano Prefecture , Japan .	Nagano Prefecture	92	109	LOCATION	P47, P150	Japan	112	117	LOCATION
2392	6569757	2225	Chiusanico is a comune -LRB- municipality -RRB- in the Province of Imperia in the Italian region of Liguria , located about 90 kilometres -LRB- 56 mi -RRB- southwest of Genoa and about 10 kilometres -LRB- 6 mi -RRB- northwest of Imperia .	Imperia	67	74	LOCATION	P47	Liguria	100	107	LOCATION
2393	39144224	2226	A week after the explosion , Homeland Security Secretary Janet Napolitano told Senate investigators that the company did not appear to have disclosed its ammonium nitrate stock to her department .	Janet Napolitano	57	73	PERSON	P69	Senate	79	85	ORGANIZATION
2394	39144224	2227	The blast was heard in nearby Hillsboro , Waxahachie , DeSoto , and as far north as Arlington .	Waxahachie	42	52	LOCATION	P131	Arlington	84	93	LOCATION
2395	29426644	2228	Anna Jansz was born in Brielle on the Dutch island of Voorne-Putten in 1509 or 1510 .	Brielle	23	30	LOCATION	P47	Voorne-Putten	54	67	LOCATION
2396	38162782	2229	Abramova was born in 1902 in Russian Empire , Moscow .  She started to attend the Bolshoi Ballet school in 1910 .	Abramova	0	8	PERSON	P27	Moscow	46	52	LOCATION
2397	34019297	2230	In that situation , CO 2 coming in through oxidant air stream and generated as by product from oxidation of methanol , if methanol is the fuel , reacts with electrolyte KOH forming CO 3 2 − / HCO 3 − .	CO	20	22	ORGANIZATION	P47	CO	181	183	ORGANIZATION
2398	1386450	2231	He was made a Cardinal of the Roman Catholic Church in 1529 .  He was born in Gattinara , near Vercelli , modern Piedmont .	Vercelli	95	103	LOCATION	P47, P1376	Piedmont	113	121	LOCATION
2399	1696061	2232	From there , it continues south toward Nestani and Tegea , before reaching the main Sparta highway just before the 200 kilometer mark .	Nestani	39	46	LOCATION	P131	Tegea	51	56	LOCATION
2400	543892	2233	Her knack for bold colors , mixed prints and retro styles as well as her knack for glamorous , fashion forward looks in her music videography and public appearances has become integral to her current image .  She has been photographed wearing Alexander Wang , Alexander McQueen and Chanel .	Alexander McQueen	260	277	PERSON	P54	Chanel	282	288	ORGANIZATION
2401	42163542	2234	Bunratty Lower is a barony located in County Clare , Ireland .	County Clare	38	50	LOCATION	P131, P47	Ireland	53	60	LOCATION
2402	10691383	2235	He was apparently a heavy drinker , especially in his later years , and he was also continually in debt because of his affinity for making expensive purchases .  He died in Chaville , then a small settlement near Paris , in 1770 ; some contemporary accounts describe his death as a bloody suicide , with the composer stabbing himself with a knife fourteen times .	Chaville	173	181	LOCATION	P131, P47	Paris	213	218	LOCATION
2403	31383285	2236	Michael Patsalos-Fox -LRB- born 1953 -RRB- is the CEO of Stroz Friedberg in New York .	Michael Patsalos-Fox	0	20	PERSON	P69	New York	76	84	LOCATION
2404	206029	2237	Paul Rand -LRB- August 15 , 1914 -- November 26 , 1996 -RRB- was an American art director and graphic designer , best known for his corporate logo designs , including the logos for IBM , UPS , Enron , Morningstar , Inc. , Westinghouse , ABC , and NeXT .	Paul Rand	0	9	PERSON	P69	IBM	181	184	ORGANIZATION
2405	7129644	2238	Kita-Yamagata Station -LRB- 北山形駅 , Kita-Yamagata-eki ? -RRB-  is a railway station in the city of Yamagata , Yamagata Prefecture , Japan , operated by East Japan Railway Company -LRB- JR East -RRB- .	Yamagata Prefecture	109	128	LOCATION	P47	Japan	131	136	LOCATION
2406	16476280	2239	2648 Owa -LRB- 1980 VJ -RRB- is a main-belt asteroid discovered on November 8 , 1980 by Edward L. G. Bowell at Anderson Mesa .	Edward L. G. Bowell	88	107	PERSON	P69	Anderson Mesa	111	124	LOCATION
2407	13565394	2240	Grammetal is a Verwaltungsgemeinschaft in the district Weimarer Land in Thuringia , Germany .	Thuringia	72	81	LOCATION	P47, P150	Germany	84	91	LOCATION
2408	632507	2241	With the remainder of the air group this would give a total of approximately 40 aircraft , which compared poorly to the 90 available to a Kitty Hawk class ship .  The increasing weight and size of modern jet fighters meant that a larger deck area was required for take offs and landings .  Although the Royal Navy had come up with increasingly innovative ways to allow ever larger aircraft to operate from the small flight decks of their carriers , the limited physical life left in the existing ships -LRB- only Hermes was considered capable of reliable and efficient extension past 1975 -RRB- , and the inability of both Victorious and Hermes , the most effectively and expensively modernized of the carriers , to operate the F-4 or an effective and useful number of Buccaneers , made the order of at least two new large fleet carriers essential by the mid 1960s .	Hermes	513	519	ORGANIZATION	P47	Hermes	638	644	ORGANIZATION
2409	32655673	2242	Martinsville is an unincorporated community located in the town of Springfield , Dane County , Wisconsin , United States .	Dane County	81	92	LOCATION	P47	Wisconsin	95	104	LOCATION
2410	19835228	2243	It is located in the northeast of the republic and borders with Srednekolymsky District in the north and northeast , Magadan Oblast in the east and south , Momsky District in the west , and with Abyysky District in the northwest .	Magadan Oblast	117	131	LOCATION	P47	Momsky District	156	171	LOCATION
2411	19517885	2244	In 1305 , Alice married Edmund Fitzalan , 9th Earl of Arundel , the son of Richard Fitzalan , 8th Earl of Arundel and Alice of Saluzzo .	Arundel	54	61	LOCATION	P131	Arundel	106	113	LOCATION
2412	19517885	2245	He also took part in the Scottish wars .  The Earl of Arundel and his brother-in-law John de Warenne were the only nobles who remained loyal to King Edward II , after Queen Isabella and her lover Roger Mortimer , 1st Earl of March returned to England in 1326 .	Roger Mortimer	196	210	PERSON	P69	England	243	250	LOCATION
2413	35278865	2246	Thitarodes zaliensis is a species of moth of the family Hepialidae .  It was described by Yang in 1994 , and is known from the Tibet Autonomous Region in China .	Tibet Autonomous Region	127	150	LOCATION	P47, P150	China	154	159	LOCATION
2414	30813515	2247	Cleofide was first performed on 13 September 1731 at the Grosses Königliches Opernhaus am Zwingerhof in Dresden . Hasse returned to the same subject for a new production at the Teatro San Giovanni Gristostomo in Venice on 4 November 1736 , however the music was almost completely different .	Hasse	114	119	PERSON	P27	Venice	212	218	LOCATION
2415	51124146	2248	During this time he met Woolf Barnato and built at his Lingfield , Surrey house three cars based on Enfiled-Alldays chassis .	Woolf Barnato	24	37	PERSON	P69	Lingfield	55	64	ORGANIZATION
2416	22866672	2249	Kearsarge -LRB- formerly , Kearsarge Station and Citrus -RRB- is an unincorporated community in Inyo County , California .	Inyo County	96	107	LOCATION	P47	California	110	120	LOCATION
2417	38642507	2250	Coordinates : 11 ° 48 ′ 24.57 ″ N 79 ° 44 ′ 34.66 ″ E / 11.8068250 ° N 79.7429611 ° E / 11.8068250 ; 79.7429611 Bahour is one of the 3 Firkas of Bahour taluk in Pondicherry -LRB- North -RRB- Revenue Sub-division of the Indian union territory of Puducherry .	Pondicherry	161	172	LOCATION	P1376	Puducherry	245	255	LOCATION
2418	33157494	2252	Mary Ruth Wilfred Iván Ojeda Peralta -LRB- 1955 -- May 17 , 2011 -RRB- was a Venezuelan journalist and opposition politician . Ojeda wrote a column for El Clarín in La Victoria , Aragua , Venezuela .	Aragua	179	185	LOCATION	P47	Venezuela	188	197	LOCATION
2419	8313959	2253	The name of the beer refers to three hills in Flanders , Mont Noir in Belgium and Mont Cassel & Mont des Cats both on the French side of the border .	Mont Noir	57	66	LOCATION	P17	Belgium	70	77	LOCATION
2420	41225688	2254	He then yielded the floor to fellow Republican Elmer L. Genzmer for that purpose . Balzer died January 31 , 1962 in the Wood Veteran 's Hospital in Milwaukee .	Elmer L. Genzmer	47	63	PERSON	P69	Milwaukee	148	157	LOCATION
2421	1870472	2255	The District is governed by a seven-member elected Board of Trustees and a Chancellor .  Located north of San Diego County and stretching from the Santa Ana Mountains to the Pacific Ocean , the District 's 382-square-mile -LRB- 990 km 2 -RRB- service area encompasses the southern half of Orange County , one of California 's most scenic and rapidly growing regions .	San Diego County	106	122	LOCATION	P47	Santa Ana Mountains	147	166	LOCATION
2422	1870472	2255	The District is governed by a seven-member elected Board of Trustees and a Chancellor .  Located north of San Diego County and stretching from the Santa Ana Mountains to the Pacific Ocean , the District 's 382-square-mile -LRB- 990 km 2 -RRB- service area encompasses the southern half of Orange County , one of California 's most scenic and rapidly growing regions .	Santa Ana Mountains	147	166	LOCATION	P17	Pacific Ocean	174	187	LOCATION
2423	1870472	2255	The District is governed by a seven-member elected Board of Trustees and a Chancellor .  Located north of San Diego County and stretching from the Santa Ana Mountains to the Pacific Ocean , the District 's 382-square-mile -LRB- 990 km 2 -RRB- service area encompasses the southern half of Orange County , one of California 's most scenic and rapidly growing regions .	Orange County	289	302	LOCATION	P47	California	312	322	LOCATION
2424	3832717	2256	He described it as being `` beautiful , '' and being `` adorned with a great number of gentlemen 's seats , and neat cottages , the avenues leading to them having well-trimmed hedges of myrtle and oak ... '' The famous astronomer John Herschel lived at Wynberg between 1834 and 1838 , where he set up a telescope to study the southern hemisphere skies , and also did some botanical work on South African flowers together with his wife Margaret .	John Herschel	230	243	PERSON	P69	Wynberg	253	260	LOCATION
2425	107493	2257	Holtville -LRB- formerly , Holton -RRB- is a city in Imperial County , California .	Imperial County	53	68	LOCATION	P47	California	71	81	LOCATION
2426	107493	2258	The newly constructed State Route 7 connects Holtville with the factories and industrial areas of Mexicali , Baja California , Mexico .	Mexicali	98	106	LOCATION	P1376	Baja California	109	124	LOCATION
2427	5426948	2259	Parks , a zoo and hospitals were put in their place . Parque Patricios received its name from the park of the same name , designed by Carlos Thays , the French architect who designed many of the most distinctive parks in the north of the city including the Botanical Garden and Bosques de Palermo .	Carlos Thays	134	146	PERSON	P27	Botanical Garden	257	273	LOCATION
